cf,timestamp
-0.5,20150731163600
-0.28,20150731164000
-0.26,20150731164100
-0.2,20150731164300
-0.48,20150731165200
-0.14,20150731170400
-0.08,20150731170430
0.26,20150731171030
0.28,20150731171130
0.34,20150731173800
0.34,20150731174230
0.24,20150731174530
0.46,20150731175900
0.46,20150731180000
0.44,20150731180130
0.28,20150731180400
0.2,20150731180500
0.0,20150731181130
-0.04,20150731181200
-0.36,20150731181930
-0.68,20150731182630
-0.7,20150731183200
-0.56,20150731183530
-0.58,20150731183730
-0.6,20150731184030
-0.74,20150731184700
-0.74,20150731184930
-0.76,20150731185300
-0.76,20150731185330
-0.68,20150731190330
-0.72,20150731191000
-0.34,20150731192630
0.32,20150731194130
0.48,20150731194900
0.8,20150731195530
0.82,20150731195630
-0.02,20150731202700
-0.1,20150731203230
0.06,20150731203630
0.1,20150731203730
0.28,20150731204300
0.24,20150731205100
0.3,20150731205130
0.24,20150731205530
0.22,20150731205600
-0.06,20150731210200
-0.36,20150731210730
-0.42,20150731211100
-0.46,20150731211400
-0.38,20150731212600
-0.26,20150731213200
-0.16,20150731213730
-0.16,20150731213800
0.0,20150731214130
0.04,20150731214300
-0.52,20150731214730
-0.54,20150801102600
-0.54,20150801102630
-0.58,20150801102900
-0.52,20150801103830
-0.52,20150801105530
-0.52,20150801110730
-0.62,20150801111700
-0.62,20150801112000
-0.62,20150801112102
-0.68,20150801112700
-0.68,20150801112730
-0.7,20150801113030
-0.74,20150801113630
-0.76,20150801113800
-0.78,20150801114400
-0.8,20150801114700
-0.8,20150801114730
-0.82,20150801115130
-0.8,20150801120600
-0.8,20150801121530
-0.8,20150801121730
-0.78,20150801122800
-0.78,20150801122830
-0.8,20150801124000
-0.8,20150801124130
-0.8,20150801124830
-0.8,20150801125130
-0.8,20150801125630
-0.8,20150801125830
-0.78,20150801130205
-0.78,20150801130300
-0.8,20150801131200
-0.82,20150801131400
-0.8,20150801131830
-0.82,20150801132330
-0.82,20150801132500
-0.88,20150801133600
-0.9,20150801133900
-0.9,20150801134830
-0.9,20150801135030
-0.86,20150801135400
-0.84,20150801135500
-0.84,20150801135900
-0.84,20150801140030
-0.84,20150801140200
-0.82,20150801141300
-0.82,20150801141530
-0.82,20150801142532
-0.82,20150801143130
-0.82,20150801143300
-0.74,20150801144130
-0.66,20150801144400
-0.36,20150801145133
-0.42,20150801145802
-0.16,20150801150130
-0.12,20150801150200
-0.04,20150801151000
0.02,20150801151030
0.14,20150801151500
0.32,20150801152100
0.38,20150801152335
0.4,20150801152400
0.66,20150801153300
0.76,20150801153530
0.76,20150801153600
0.76,20150801153730
0.46,20150801154200
0.46,20150801154300
0.52,20150801154430
0.54,20150801154500
0.58,20150801154630
0.7,20150801155034
0.36,20150801155530
0.34,20150801160300
0.44,20150801160700
0.64,20150801161130
0.58,20150801162030
0.56,20150801162100
0.56,20150801162130
0.08,20150801163030
-0.04,20150801163200
0.4,20150801164900
0.34,20150801170700
0.62,20150801172800
0.74,20150801173230
0.56,20150801174000
0.56,20150801174130
0.54,20150801174500
0.5,20150801180700
0.56,20150801181230
0.58,20150801181635
0.56,20150801181730
0.82,20150801182730
0.82,20150801183700
0.82,20150801183930
0.82,20150801184230
0.78,20150801184630
0.7,20150801185300
0.64,20150801185800
0.62,20150801185830
0.56,20150801190600
0.5,20150801191730
0.5,20150801192400
0.5,20150801192600
0.5,20150801192904
0.6,20150801195300
0.66,20150801195900
0.74,20150801200530
0.78,20150801200930
0.78,20150801201001
0.78,20150801201031
0.8,20150801201300
0.82,20150801201400
0.82,20150801201430
0.82,20150801201730
0.82,20150801202003
0.82,20150801202100
0.86,20150801203130
0.86,20150801203235
0.86,20150801203432
0.88,20150801203800
0.88,20150801203930
0.88,20150801204330
0.88,20150801204430
0.88,20150801204630
0.88,20150801204700
0.86,20150801204900
0.86,20150801205330
0.84,20150801205700
0.8,20150801210000
0.78,20150801210030
0.48,20150801211330
0.48,20150801211500
0.4,20150801211930
0.32,20150801212730
0.26,20150801212830
-0.24,20150801213700
-0.26,20150801213730
-0.46,20150801214700
-0.48,20150801215000
-0.72,20150802102800
-0.74,20150802103130
-0.74,20150802103232
-0.76,20150802103500
-0.74,20150802104330
-0.76,20150802105030
-0.76,20150802105430
-0.76,20150802110530
-0.78,20150802110730
-0.78,20150802110900
-0.78,20150802111430
-0.78,20150802112232
-0.78,20150802112300
-0.78,20150802112700
-0.76,20150802113030
-0.8,20150802114433
-0.82,20150802115100
-0.82,20150802115930
-0.6,20150802190530
-0.48,20150802191000
-0.46,20150802191030
-0.4,20150802191600
-0.42,20150802191730
-0.44,20150802192100
-0.58,20150802192700
-0.58,20150802193130
-0.44,20150802193830
-0.16,20150802194400
-0.08,20150802194530
0.38,20150802195630
0.22,20150802202130
0.22,20150802202200
0.14,20150802202330
-0.14,20150802203100
-0.34,20150802203830
-0.44,20150802204330
-0.34,20150802205000
-0.32,20150802205200
-0.34,20150802210230
-0.36,20150802210330
-0.34,20150802211630
-0.3,20150802211933
-0.2,20150802212230
-0.16,20150802212900
-0.18,20150802213100
-0.16,20150802213300
-0.24,20150802214030
-0.48,20150802214630
-0.5,20150802214730
-0.52,20150802214830
-0.76,20150803103330
-0.76,20150803103430
-0.76,20150803104100
-0.76,20150803104200
-0.78,20150803105930
-0.78,20150803110130
-0.78,20150803111800
-0.8,20150803113200
-0.8,20150803113300
-0.8,20150803113500
-0.8,20150803114300
-0.82,20150803114400
-0.82,20150803120030
-0.82,20150803120130
-0.8,20150803120830
-0.8,20150803121330
-0.8,20150803121500
-0.8,20150803121630
-0.8,20150803121830
-0.8,20150803122930
-0.8,20150803124000
-0.8,20150803124300
-0.8,20150803124500
-0.8,20150803124630
-0.8,20150803124830
-0.78,20150803130300
-0.78,20150803130900
-0.78,20150803131030
-0.76,20150803131530
-0.76,20150803131730
-0.78,20150803131800
-0.8,20150803132000
-0.8,20150803132130
-0.8,20150803132330
-0.82,20150803133930
-0.86,20150803134230
-0.88,20150803134400
-0.86,20150803134500
-0.86,20150803135030
-0.86,20150803135500
-0.24,20150803190130
-0.44,20150803190530
-0.58,20150803191900
-0.58,20150803192000
-0.6,20150803192230
-0.62,20150803193130
-0.7,20150803193800
-0.72,20150803193830
-0.72,20150803193930
-0.72,20150803194100
-0.72,20150803194900
-0.74,20150803195030
-0.74,20150803195230
-0.72,20150803195500
-0.7,20150803195730
-0.18,20150803201630
-0.16,20150803201730
0.08,20150803202300
0.36,20150803202600
0.36,20150803202900
0.36,20150803203200
0.34,20150803203530
0.3,20150803204000
0.14,20150803204500
-0.06,20150803205000
0.08,20150803205530
-0.02,20150803210030
-0.06,20150803210700
-0.06,20150803210730
-0.08,20150803211800
-0.04,20150803212530
-0.04,20150803212600
-0.04,20150803212630
-0.44,20150803214300
-0.48,20150803214500
-0.5,20150803214530
-0.62,20150803214800
-0.76,20150804103100
-0.78,20150804103600
-0.8,20150804104000
-0.8,20150804104200
-0.8,20150804104330
-0.82,20150804105130
-0.82,20150804105630
-0.84,20150804105730
-0.84,20150804110000
-0.84,20150804110130
-0.84,20150804110400
-0.84,20150804110630
-0.84,20150804110900
-0.84,20150804111030
-0.84,20150804111100
-0.84,20150804111200
-0.84,20150804111800
-0.84,20150804111900
-0.86,20150804112000
-0.86,20150804112230
-0.86,20150804112800
-0.86,20150804112830
-0.86,20150804112930
-0.86,20150804113100
-0.86,20150804114000
-0.84,20150804114400
-0.84,20150804114700
-0.84,20150804115930
-0.84,20150804120000
-0.84,20150804120100
-0.84,20150804120430
-0.84,20150804121930
-0.84,20150804122130
-0.84,20150804122330
-0.84,20150804122630
-0.84,20150804122900
-0.84,20150804123130
-0.84,20150804123700
-0.84,20150804124000
-0.84,20150804124100
-0.86,20150804124600
-0.86,20150804125630
-0.86,20150804130030
-0.86,20150804130200
-0.88,20150804130500
-0.86,20150804130800
-0.88,20150804131030
-0.9,20150804131930
-0.88,20150804132030
-0.88,20150804132130
-0.9,20150804132300
-0.9,20150804132530
-0.9,20150804132930
-0.92,20150804134300
-0.92,20150804134500
-0.92,20150804135130
-0.92,20150804140400
-0.9,20150804141700
-0.78,20150804142800
-0.9,20150804143030
-0.9,20150804143200
-0.84,20150804144030
-0.76,20150804145300
-0.78,20150804151230
-0.64,20150804152330
-0.5,20150804153200
-0.48,20150804153400
-0.56,20150804153500
-0.6,20150804153530
-0.46,20150804154130
-0.66,20150804154900
-0.72,20150804155500
-0.7,20150804155530
-0.54,20150804155900
-0.34,20150804161200
-0.4,20150804161230
-0.42,20150804161530
-0.5,20150804161700
-0.46,20150804163430
-0.52,20150804164200
-0.54,20150804164330
-0.54,20150804164530
-0.66,20150804165330
-0.6,20150804165530
-0.36,20150804170000
-0.38,20150804171030
-0.32,20150804171800
-0.52,20150804172130
-0.56,20150804173300
-0.44,20150804173630
-0.6,20150804174430
-0.8,20150804175100
-0.82,20150804175130
-0.9,20150804180030
-0.9,20150804180430
-0.9,20150804180530
-0.9,20150804180600
-0.88,20150804181000
-0.9,20150804181400
-0.92,20150804182230
-0.92,20150804182300
-0.92,20150804182430
-0.9,20150804182630
-0.92,20150804183230
-0.92,20150804183700
-0.92,20150804184300
-0.9,20150804185030
-0.88,20150804185200
-0.88,20150804185300
-0.88,20150804185330
-0.88,20150804190600
-0.88,20150804191430
-0.88,20150804192000
-0.88,20150804192330
-0.88,20150804192900
-0.88,20150804193400
-0.88,20150804193630
-0.86,20150804193900
-0.88,20150804193930
-0.88,20150804194000
-0.88,20150804194100
-0.88,20150804194300
-0.88,20150804194330
-0.86,20150804194730
-0.86,20150804195200
-0.86,20150804195900
-0.86,20150804200630
-0.86,20150804200830
-0.86,20150804200930
-0.84,20150804201630
-0.84,20150804201700
-0.86,20150804201830
-0.86,20150804202500
-0.86,20150804202630
-0.88,20150804204100
-0.86,20150804210330
-0.86,20150804210800
-0.84,20150804212630
-0.84,20150804212730
-0.82,20150804213230
-0.86,20150804213800
-0.8,20150804214830
-0.8,20150804215030
-0.8,20150804215100
-0.76,20150805102600
-0.76,20150805102700
-0.72,20150805103430
-0.72,20150805104630
-0.72,20150805104800
-0.7,20150805105930
-0.7,20150805110000
-0.7,20150805110030
-0.7,20150805110500
-0.7,20150805110630
-0.74,20150805111200
-0.74,20150805111600
-0.74,20150805111930
-0.74,20150805112700
-0.74,20150805113800
-0.72,20150805114100
-0.74,20150805114200
-0.76,20150805114500
-0.76,20150805114630
-0.76,20150805114830
-0.76,20150805115100
-0.76,20150805115130
-0.78,20150805115500
-0.78,20150805115600
-0.78,20150805120400
-0.78,20150805121000
-0.76,20150805121630
-0.78,20150805122000
-0.76,20150805122330
-0.76,20150805123300
-0.76,20150805124000
-0.76,20150805124330
-0.76,20150805124600
-0.76,20150805124830
-0.74,20150805125630
-0.64,20150805130900
-0.74,20150805132130
-0.76,20150805132700
-0.78,20150805134130
-0.76,20150805134330
-0.72,20150805141500
-0.82,20150805143200
-0.86,20150805143830
-0.88,20150805144500
-0.86,20150805144700
-0.88,20150805145430
-0.86,20150805145700
-0.82,20150805150230
-0.56,20150805151100
-0.52,20150805151230
-0.56,20150805152130
-0.44,20150805152330
-0.4,20150805152400
-0.14,20150805152630
-0.1,20150805152700
0.26,20150805153030
0.34,20150805153400
0.44,20150805153800
0.42,20150805153900
0.42,20150805153930
0.38,20150805154130
-0.04,20150805155200
0.06,20150805155730
-0.1,20150805160000
-0.12,20150805160330
0.04,20150805161000
0.04,20150805161030
0.02,20150805161600
0.08,20150805161630
0.74,20150805162700
0.62,20150805163200
0.52,20150805163500
0.3,20150805163730
0.3,20150805164030
0.46,20150805164200
0.96,20150805165500
0.96,20150805165530
0.82,20150805170200
0.76,20150805171230
0.6,20150805171800
0.56,20150805172100
0.54,20150805172230
0.52,20150805172330
0.48,20150805172430
-0.2,20150805173500
-0.4,20150805173900
-0.62,20150805175200
-0.02,20150805180630
0.46,20150805183030
0.2,20150805184130
0.06,20150805184630
0.1,20150805185230
0.1,20150805185500
-0.06,20150805190030
-0.06,20150805190100
-0.22,20150805190800
-0.24,20150805191030
-0.26,20150805191200
-0.26,20150805191300
-0.28,20150805191430
-0.34,20150805191530
-0.4,20150805192200
-0.42,20150805192300
-0.18,20150805193030
-0.2,20150805193100
-0.1,20150805193530
-0.16,20150805193730
-0.2,20150805193900
-0.36,20150805194130
-0.48,20150805195200
-0.54,20150805195430
-0.54,20150805195500
-0.58,20150805200630
-0.58,20150805200700
-0.66,20150805201700
-0.68,20150805202430
-0.7,20150805202700
-0.7,20150805202730
-0.72,20150805202830
-0.72,20150805202900
-0.78,20150805203300
-0.78,20150805203430
-0.78,20150805203930
-0.7,20150805205030
-0.7,20150805205100
-0.7,20150805205200
-0.64,20150805205730
-0.62,20150805205800
-0.58,20150805210100
-0.56,20150805211330
-0.14,20150805212230
-0.6,20150805213730
-0.74,20150806102630
-0.74,20150806102800
-0.74,20150806103100
-0.74,20150806103500
-0.76,20150806110230
-0.76,20150806110400
-0.76,20150806110730
-0.78,20150806112900
-0.78,20150806113200
-0.78,20150806113230
-0.78,20150806113430
-0.78,20150806113730
-0.8,20150806113930
-0.8,20150806115730
-0.8,20150806115900
-0.8,20150806120000
-0.78,20150806120500
-0.78,20150806121600
-0.76,20150806122230
-0.76,20150806122700
-0.76,20150806122800
-0.76,20150806123000
-0.76,20150806123130
-0.76,20150806123200
-0.76,20150806123400
-0.76,20150806123600
-0.76,20150806123630
-0.76,20150806123730
-0.76,20150806123900
-0.76,20150806124130
-0.76,20150806124830
-0.78,20150806125630
-0.78,20150806131000
-0.8,20150806131930
-0.8,20150806132300
-0.8,20150806132430
-0.82,20150806132900
-0.82,20150806133230
-0.82,20150806133500
-0.84,20150806133830
-0.86,20150806134030
-0.86,20150806134300
-0.84,20150806134330
-0.84,20150806134530
-0.86,20150806134930
-0.86,20150806135030
-0.88,20150806135230
-0.88,20150806135400
-0.9,20150806135930
-0.9,20150806140530
-0.9,20150806140700
-0.9,20150806141100
-0.9,20150806141200
-0.9,20150806141630
-0.88,20150806141800
-0.9,20150806142400
-0.9,20150806142730
-0.9,20150806143800
-0.9,20150806144000
-0.86,20150806144330
-0.88,20150806144630
-0.88,20150806144900
-0.86,20150806145030
-0.86,20150806145630
-0.8,20150806151030
-0.6,20150806151530
-0.66,20150806151700
-0.68,20150806152330
-0.64,20150806152600
-0.74,20150806152930
-0.56,20150806153430
-0.4,20150806154230
-0.44,20150806155630
0.2,20150806160700
-0.08,20150806161330
0.04,20150806161730
0.08,20150806162730
-0.02,20150806164500
-0.04,20150806164530
-0.12,20150806164730
-0.2,20150806165100
-0.28,20150806165130
-0.42,20150806165600
-0.32,20150806165730
-0.18,20150806165930
0.04,20150806170630
0.0,20150806170800
0.06,20150806171030
0.06,20150806171430
0.06,20150806171500
0.12,20150806171730
-0.16,20150806172630
-0.24,20150806173030
-0.3,20150806173400
0.64,20150806174530
0.64,20150806174600
0.48,20150806175200
0.62,20150806180330
0.56,20150806180430
0.74,20150806180900
0.74,20150806181730
0.76,20150806183230
0.74,20150806183500
0.6,20150806184230
0.46,20150806185000
0.56,20150806185500
0.66,20150806190000
0.66,20150806190230
0.68,20150806190430
0.7,20150806190530
0.74,20150806191030
0.66,20150806191230
0.66,20150806191500
0.68,20150806191600
0.58,20150806192130
0.52,20150806192400
0.5,20150806192830
0.52,20150806193000
0.5,20150806193430
0.44,20150806193700
0.18,20150806194530
-0.18,20150806195230
-0.24,20150806195500
-0.24,20150806195600
-0.28,20150806195800
-0.32,20150806200030
-0.58,20150806200530
-0.54,20150806200630
-0.56,20150806200800
-0.7,20150806202300
-0.74,20150806203130
-0.7,20150806203930
-0.7,20150806204300
-0.62,20150806204600
-0.56,20150806204800
-0.34,20150806205230
-0.4,20150806205730
-0.72,20150806210530
-0.76,20150806212000
-0.76,20150806212200
-0.78,20150806212330
-0.76,20150806212700
-0.74,20150806213200
-0.84,20150806214130
-0.8,20150806214430
-0.78,20150807102630
-0.78,20150807102730
-0.78,20150807103030
-0.8,20150807104430
-0.82,20150807105600
-0.82,20150807110700
-0.82,20150807110830
-0.82,20150807111400
-0.82,20150807111600
-0.82,20150807111700
-0.82,20150807113030
-0.82,20150807113330
-0.82,20150807113830
-0.84,20150807114000
-0.82,20150807114500
-0.8,20150807115000
-0.8,20150807120230
-0.8,20150807120630
-0.8,20150807120800
-0.8,20150807120830
-0.8,20150807121300
-0.8,20150807121730
-0.8,20150807121930
-0.8,20150807122400
-0.8,20150807122730
-0.8,20150807124100
-0.8,20150807125330
-0.8,20150807125530
-0.8,20150807125630
-0.78,20150807130330
-0.78,20150807130630
-0.78,20150807130900
-0.78,20150807131730
-0.8,20150807132430
-0.8,20150807133200
-0.82,20150807133300
-0.82,20150807133430
-0.82,20150807133600
-0.84,20150807134430
-0.86,20150807134830
-0.86,20150807135430
-0.86,20150807140030
-0.86,20150807140800
-0.86,20150807141130
-0.86,20150807141800
-0.86,20150807142100
-0.86,20150807142730
-0.86,20150807143600
-0.86,20150807143730
-0.86,20150807144130
-0.86,20150807145830
-0.86,20150807151030
-0.86,20150807152700
-0.86,20150807152900
-0.86,20150807153100
-0.86,20150807153130
-0.84,20150807154330
-0.8,20150807154730
-0.82,20150807154930
-0.82,20150807155000
-0.82,20150807155200
-0.78,20150807155900
-0.76,20150807155930
-0.84,20150807161530
-0.86,20150807162400
-0.84,20150807162830
-0.82,20150807163430
-0.8,20150807163630
-0.78,20150807163930
-0.76,20150807164200
-0.7,20150807165130
-0.68,20150807165200
-0.68,20150807165530
-0.36,20150807171330
-0.62,20150807172130
-0.64,20150807172300
-0.62,20150807172600
-0.66,20150807172800
-0.64,20150807173200
-0.64,20150807173300
-0.46,20150807173800
-0.34,20150807174300
-0.38,20150807174630
-0.34,20150807174900
-0.02,20150807175500
-0.02,20150807175700
-0.16,20150807180030
-0.64,20150807183200
-0.54,20150807183630
-0.64,20150807184800
-0.62,20150807185000
-0.7,20150807185830
-0.7,20150807190000
-0.72,20150807190300
-0.8,20150807190930
-0.8,20150807191100
-0.78,20150807191330
-0.76,20150807191830
-0.78,20150807193200
-0.78,20150807193300
-0.78,20150807193400
-0.82,20150807195630
-0.82,20150807195930
-0.8,20150807200500
-0.8,20150807200700
-0.8,20150807200900
-0.82,20150807201000
-0.82,20150807201100
-0.8,20150807201530
-0.8,20150807202730
-0.84,20150807203700
-0.8,20150807204530
-0.78,20150807204630
-0.8,20150807212300
-0.8,20150807212330
-0.78,20150807212730
-0.78,20150807212900
-0.74,20150807214600
-0.76,20150808102730
-0.76,20150808103200
-0.78,20150808104900
-0.78,20150808105100
-0.78,20150808105330
-0.78,20150808111000
-0.78,20150808111100
-0.78,20150808112300
-0.78,20150808112400
-0.78,20150808113300
-0.78,20150808113530
-0.78,20150808113600
-0.8,20150808114630
-0.8,20150808115330
-0.8,20150808115830
-0.78,20150808120300
-0.78,20150808120500
-0.78,20150808120700
-0.78,20150808120800
-0.76,20150808121700
-0.76,20150808121730
-0.76,20150808122100
-0.76,20150808122130
-0.76,20150808122300
-0.76,20150808122600
-0.76,20150808124100
-0.76,20150808124230
-0.76,20150808125100
-0.76,20150808131100
-0.78,20150808133100
-0.78,20150808134200
-0.8,20150808134300
-0.82,20150808134900
-0.82,20150808135030
-0.82,20150808135300
-0.84,20150808141300
-0.84,20150808143100
-0.84,20150808143600
-0.84,20150808143730
-0.84,20150808144000
-0.82,20150808144900
-0.82,20150808145200
-0.82,20150808145430
-0.8,20150808145930
-0.78,20150808150430
-0.76,20150808150630
-0.58,20150808151430
-0.52,20150808151830
-0.24,20150808153600
-0.32,20150808153700
-0.32,20150808153730
-0.26,20150808153800
-0.26,20150808154100
0.04,20150808155630
-0.14,20150808155930
-0.18,20150808160100
-0.26,20150808160700
-0.28,20150808160800
0.0,20150808161530
-0.04,20150808161730
-0.02,20150808162600
-0.16,20150808164000
-0.3,20150808165130
-0.34,20150808165800
-0.36,20150808170230
-0.4,20150808170800
-0.52,20150808171100
-0.54,20150808171130
-0.56,20150808171200
-0.6,20150808172100
-0.48,20150808173500
-0.48,20150808173800
-0.44,20150808173900
-0.4,20150808174030
-0.4,20150808174230
-0.36,20150808174500
-0.3,20150808174830
-0.24,20150808175130
-0.3,20150808175430
-0.24,20150808180230
-0.72,20150808181830
-0.78,20150808183330
-0.78,20150808183800
-0.78,20150808183930
-0.78,20150808184600
-0.78,20150808185330
-0.8,20150808190230
-0.8,20150808190500
-0.8,20150808191030
-0.8,20150808191230
-0.8,20150808191330
-0.78,20150808191930
-0.8,20150808192400
-0.8,20150808192930
-0.8,20150808193530
-0.8,20150808193700
-0.8,20150808193730
-0.8,20150808195700
-0.8,20150808200100
-0.8,20150808200130
-0.8,20150808200300
-0.8,20150808200830
-0.8,20150808201100
-0.8,20150808201230
-0.8,20150808202100
-0.78,20150808202300
-0.8,20150808202330
-0.82,20150808203530
-0.8,20150808203700
-0.8,20150808204100
-0.8,20150808204300
-0.8,20150808205500
-0.8,20150808205930
-0.8,20150808210000
-0.8,20150808210030
-0.8,20150808210830
-0.78,20150808211930
-0.78,20150808212600
-0.78,20150808212700
-0.78,20150808213230
-0.76,20150808213900
-0.74,20150808215030
-0.58,20150809102800
-0.58,20150809102830
-0.6,20150809103200
-0.6,20150809104200
-0.6,20150809104400
-0.6,20150809104530
-0.6,20150809104900
-0.6,20150809105000
-0.62,20150809105500
-0.62,20150809105900
-0.64,20150809111430
-0.64,20150809112600
-0.64,20150809112730
-0.64,20150809113330
-0.64,20150809113630
-0.64,20150809113700
-0.64,20150809113930
-0.66,20150809114330
-0.66,20150809114800
-0.68,20150809120700
-0.68,20150809120900
-0.68,20150809121430
-0.68,20150809121500
-0.66,20150809122100
-0.66,20150809122200
-0.66,20150809122700
-0.66,20150809122930
-0.66,20150809123000
-0.66,20150809123030
-0.62,20150809124500
-0.6,20150809124830
-0.6,20150809125100
-0.6,20150809125300
-0.6,20150809125500
-0.6,20150809125530
-0.58,20150809125600
-0.58,20150809125630
-0.56,20150809130300
-0.54,20150809130700
-0.52,20150809131930
-0.52,20150809132230
-0.52,20150809132330
-0.52,20150809132430
-0.5,20150809133200
-0.5,20150809133730
-0.5,20150809133800
-0.5,20150809134100
-0.5,20150809134730
-0.5,20150809134800
-0.5,20150809134900
-0.5,20150809134930
-0.5,20150809135000
-0.48,20150809135430
-0.5,20150809135530
-0.5,20150809135700
-0.5,20150809135830
-0.5,20150809140100
-0.52,20150809141030
-0.48,20150809141800
-0.46,20150809142130
-0.4,20150809142930
-0.38,20150809143130
-0.36,20150809143430
-0.34,20150809143600
-0.34,20150809143700
-0.32,20150809144300
-0.3,20150809145100
-0.3,20150809145200
-0.28,20150809145630
-0.28,20150809150100
-0.04,20150809151530
-0.08,20150809151830
-0.02,20150809151900
-0.12,20150809152900
-0.08,20150809154630
0.16,20150809155800
0.1,20150809160500
0.28,20150809160630
0.32,20150809160700
0.28,20150809161330
0.28,20150809161400
0.3,20150809161430
0.42,20150809163630
0.4,20150809163730
0.62,20150809164130
0.62,20150809164330
0.84,20150809164900
0.58,20150809165830
0.54,20150809170400
0.66,20150809170730
0.7,20150809170830
0.84,20150809171500
0.86,20150809171530
0.88,20150809172000
0.78,20150809172530
0.72,20150809172630
0.72,20150809173100
0.68,20150809173500
0.7,20150809173830
0.66,20150809173930
0.54,20150809174900
0.54,20150809174930
0.46,20150809175430
0.64,20150809180100
0.46,20150809181430
0.42,20150809181630
0.44,20150809182530
0.18,20150809183530
0.36,20150809184400
0.44,20150809184500
0.66,20150809184700
0.66,20150809184830
0.58,20150809190630
0.58,20150809190830
0.56,20150809191330
0.6,20150809191900
0.68,20150809192930
0.32,20150809194430
0.34,20150809194500
0.32,20150809194600
0.32,20150809194630
0.28,20150809195100
0.22,20150809195530
-0.06,20150809200200
-0.14,20150809200330
-0.22,20150809200430
-0.34,20150809200600
-0.36,20150809200700
-0.54,20150809201530
-0.54,20150809201900
-0.54,20150809201930
-0.52,20150809202230
-0.54,20150809202600
-0.56,20150809203000
-0.54,20150809203430
-0.52,20150809204430
-0.34,20150809205230
-0.08,20150809205730
-0.06,20150809205800
0.42,20150809210500
0.52,20150809210630
0.76,20150809211730
0.64,20150809212200
0.66,20150809213000
0.7,20150809213730
0.72,20150809213800
0.5,20150809214430
0.42,20150809214530
-0.68,20150810102700
-0.66,20150810102830
-0.66,20150810102900
-0.66,20150810102930
-0.68,20150810103130
-0.68,20150810103400
-0.68,20150810103630
-0.68,20150810103900
-0.68,20150810104000
-0.68,20150810104330
-0.68,20150810104430
-0.68,20150810105030
-0.68,20150810105130
-0.68,20150810105430
-0.7,20150810105930
-0.7,20150810110000
-0.7,20150810110030
-0.68,20150810110200
-0.7,20150810110230
-0.7,20150810111430
-0.7,20150810111930
-0.7,20150810112130
-0.7,20150810112430
-0.7,20150810112700
-0.7,20150810112830
-0.7,20150810113130
-0.7,20150810113700
-0.72,20150810114830
-0.72,20150810114900
-0.72,20150810115300
-0.72,20150810115630
-0.72,20150810120100
-0.7,20150810120530
-0.7,20150810121800
-0.7,20150810121830
-0.68,20150810122230
-0.68,20150810122330
-0.68,20150810123130
-0.68,20150810123600
-0.68,20150810123630
-0.68,20150810123700
-0.68,20150810123830
-0.68,20150810124500
-0.7,20150810124730
-0.7,20150810124800
-0.7,20150810125930
-0.68,20150810130100
-0.7,20150810130330
-0.68,20150810130800
-0.68,20150810131130
-0.68,20150810131200
-0.68,20150810132230
-0.68,20150810132600
-0.68,20150810132630
-0.68,20150810133030
-0.68,20150810133330
-0.68,20150810133430
-0.66,20150810134400
-0.68,20150810140000
-0.68,20150810141530
-0.64,20150810141800
-0.66,20150810142130
-0.68,20150810142330
-0.54,20150810143130
-0.54,20150810144500
-0.36,20150810145930
-0.3,20150810150330
-0.3,20150810151000
-0.38,20150810151200
-0.38,20150810151230
-0.1,20150810151730
-0.36,20150810153400
-0.5,20150810153700
-0.3,20150810154230
-0.18,20150810154800
-0.12,20150810155500
-0.1,20150810160030
-0.06,20150810160730
0.02,20150810161300
0.02,20150810161400
0.32,20150810162630
0.26,20150810163300
0.66,20150810164500
0.64,20150810164930
0.7,20150810165130
0.74,20150810165300
0.76,20150810165600
0.74,20150810165630
0.64,20150810170030
0.54,20150810171100
0.56,20150810171430
0.58,20150810171630
0.62,20150810171930
0.4,20150810172630
0.52,20150810172900
0.48,20150810173030
0.5,20150810173130
0.6,20150810173400
0.64,20150810173930
0.6,20150810174130
0.48,20150810174930
0.44,20150810175100
0.56,20150810180030
0.54,20150810180100
0.56,20150810180300
0.84,20150810180800
0.74,20150810181100
0.6,20150810181500
0.52,20150810181700
0.28,20150810182630
0.28,20150810182700
0.32,20150810183000
0.34,20150810183030
0.2,20150810183100
0.42,20150810183300
0.42,20150810183430
0.4,20150810183630
0.38,20150810183730
-0.08,20150810184430
-0.2,20150810184630
-0.22,20150810184700
-0.3,20150810184900
-0.24,20150810185130
0.0,20150810190230
-0.06,20150810190430
-0.32,20150810191400
-0.44,20150810191600
-0.56,20150810192500
-0.5,20150810193730
-0.52,20150810193830
-0.52,20150810194130
-0.52,20150810194200
-0.44,20150810195430
-0.46,20150810195530
-0.46,20150810200400
-0.46,20150810200830
-0.52,20150810201100
-0.52,20150810201500
-0.54,20150810202100
-0.56,20150810202830
-0.58,20150810203030
-0.56,20150810203400
-0.56,20150810203430
-0.58,20150810203800
-0.6,20150810204030
-0.62,20150810204400
-0.62,20150810204500
-0.66,20150810205200
-0.72,20150810210430
-0.72,20150810210500
-0.7,20150810210630
-0.68,20150810211330
-0.68,20150810212000
-0.68,20150810212100
-0.66,20150810212200
-0.66,20150810212330
-0.66,20150810212430
-0.64,20150810213130
-0.64,20150810213400
-0.64,20150810213700
-0.64,20150810213730
-0.64,20150810213930
-0.66,20150810214430
-0.66,20150810214500
-0.68,20150810214730
